[2025-01-23 17:20:06,149][INFO] Running PROJECT: CRC-KR, P LEARNING RATE: 0.0001, OPTIMIZER: ADAMW, NUM EPOCHS: 80, BATCH SIZE: 2048, DEVICES: cuda, SMOOTHING: 0.25
[2025-01-23 17:20:06,150][INFO] params["in_chans"]=[200, 16] python run_model0.py --proj CRC-KR --num_epochs 80 --plr 1e-4  --smoothing 0.25
[2025-01-23 17:20:06,150][INFO] params["dims"]=[512, 512]温度参数为0.55
[2025-01-23 17:20:06,150][INFO] params["out_chans"]=[16, 8]
[2025-01-23 17:20:06,150][INFO] params["heads"]=[8, 4]
[2025-01-23 18:28:10,471][INFO] Epoch[38/80], train B-acc: 0.8086(0.7327-0.8791), test B-acc: 0.6120(0.5347-0.7054)
[2025-01-23 18:28:10,471][INFO] Epoch[38/80], train AUC: 0.9742(0.9524-0.9896), test AUC: 0.7953(0.7002-0.8834)
[2025-01-23 18:29:56,833][INFO] Epoch[39/80], loss:0.4538, CE loss:0.4538
[2025-01-23 18:29:56,833][INFO] Epoch[39/80], train B-acc: 0.8357(0.7577-0.9083), test B-acc: 0.6004(0.5131-0.6983)
[2025-01-23 18:29:56,834][INFO] Epoch[39/80], train AUC: 0.9762(0.9529-0.9913), test AUC: 0.7980(0.7015-0.8853)
[2025-01-23 18:31:43,344][INFO] Epoch[40/80], loss:0.4530, CE loss:0.4530
[2025-01-23 18:31:43,345][INFO] Epoch[40/80], train B-acc: 0.8346(0.7551-0.9062), test B-acc: 0.6037(0.5188-0.6946)
[2025-01-23 18:31:43,345][INFO] Epoch[40/80], train AUC: 0.9783(0.9582-0.9913), test AUC: 0.7956(0.6845-0.8807)
[2025-01-23 18:33:29,548][INFO] Epoch[41/80], loss:0.4515, CE loss:0.4515
[2025-01-23 18:33:29,548][INFO] Epoch[41/80], train B-acc: 0.8448(0.7704-0.9118), test B-acc: 0.6641(0.5682-0.7614)
[2025-01-23 18:33:29,548][INFO] Epoch[41/80], train AUC: 0.9792(0.9610-0.9911), test AUC: 0.7939(0.6888-0.8764)
[2025-01-23 18:35:15,787][INFO] Epoch[42/80], loss:0.4502, CE loss:0.4502
[2025-01-23 18:35:15,788][INFO] Epoch[42/80], train B-acc: 0.8469(0.7721-0.9125), test B-acc: 0.6613(0.5748-0.7549)
[2025-01-23 18:35:15,788][INFO] Epoch[42/80], train AUC: 0.9805(0.9621-0.9925), test AUC: 0.7875(0.6924-0.8776)
[2025-01-23 18:37:02,025][INFO] Epoch[43/80], loss:0.4496, CE loss:0.4496
[2025-01-23 18:37:02,025][INFO] Epoch[43/80], train B-acc: 0.8468(0.7733-0.9125), test B-acc: 0.6641(0.5739-0.7550)
[2025-01-23 18:37:02,025][INFO] Epoch[43/80], train AUC: 0.9809(0.9653-0.9925), test AUC: 0.7932(0.6912-0.8804)
[2025-01-23 18:38:50,866][INFO] Epoch[44/80], loss:0.4482, CE loss:0.4482
[2025-01-23 18:38:50,866][INFO] Epoch[44/80], train B-acc: 0.8906(0.8288-0.9477), test B-acc: 0.6779(0.5866-0.7713)
[2025-01-23 18:38:50,867][INFO] Epoch[44/80], train AUC: 0.9821(0.9651-0.9932), test AUC: 0.7897(0.6953-0.8790)
[2025-01-23 18:40:37,894][INFO] Epoch[45/80], loss:0.4479, CE loss:0.4479
[2025-01-23 18:40:37,894][INFO] Epoch[45/80], train B-acc: 0.8700(0.8012-0.9365), test B-acc: 0.6670(0.5744-0.7659)
[2025-01-23 18:40:37,894][INFO] Epoch[45/80], train AUC: 0.9835(0.9678-0.9948), test AUC: 0.7936(0.6882-0.8739)
[2025-01-23 18:42:24,503][INFO] Epoch[46/80], loss:0.4458, CE loss:0.4458
[2025-01-23 18:42:24,503][INFO] Epoch[46/80], train B-acc: 0.8963(0.8292-0.9491), test B-acc: 0.6575(0.5627-0.7583)
[2025-01-23 18:42:24,503][INFO] Epoch[46/80], train AUC: 0.9843(0.9696-0.9942), test AUC: 0.7911(0.6832-0.8701)
[2025-01-23 18:44:11,769][INFO] Epoch[47/80], loss:0.4445, CE loss:0.4445
[2025-01-23 18:44:11,769][INFO] Epoch[47/80], train B-acc: 0.9062(0.8452-0.9605), test B-acc: 0.6741(0.5808-0.7651)
[2025-01-23 18:44:11,769][INFO] Epoch[47/80], train AUC: 0.9847(0.9688-0.9945), test AUC: 0.7914(0.6943-0.8672)
[2025-01-23 18:45:58,779][INFO] Epoch[48/80], loss:0.4440, CE loss:0.4440
[2025-01-23 18:45:58,779][INFO] Epoch[48/80], train B-acc: 0.8625(0.7969-0.9300), test B-acc: 0.6390(0.5506-0.7430)
[2025-01-23 18:45:58,781][INFO] Epoch[48/80], train AUC: 0.9865(0.9729-0.9956), test AUC: 0.7866(0.6784-0.8668)
[2025-01-23 18:47:45,434][INFO] Epoch[49/80], loss:0.4431, CE loss:0.4431
[2025-01-23 18:47:45,434][INFO] Epoch[49/80], train B-acc: 0.9179(0.8544-0.9702), test B-acc: 0.6774(0.5805-0.7705)
[2025-01-23 18:47:45,435][INFO] Epoch[49/80], train AUC: 0.9862(0.9720-0.9960), test AUC: 0.7836(0.6857-0.8699)
[2025-01-23 18:49:32,475][INFO] Epoch[50/80], loss:0.4419, CE loss:0.4419
[2025-01-23 18:49:32,476][INFO] Epoch[50/80], train B-acc: 0.9085(0.8441-0.9622), test B-acc: 0.6759(0.5873-0.7810)
[2025-01-23 18:49:32,476][INFO] Epoch[50/80], train AUC: 0.9877(0.9754-0.9960), test AUC: 0.7825(0.6819-0.8706)
[2025-01-23 18:51:20,450][INFO] Epoch[51/80], loss:0.4409, CE loss:0.4409
[2025-01-23 18:51:20,451][INFO] Epoch[51/80], train B-acc: 0.9291(0.8741-0.9737), test B-acc: 0.6737(0.5732-0.7765)
[2025-01-23 18:51:20,451][INFO] Epoch[51/80], train AUC: 0.9890(0.9779-0.9962), test AUC: 0.7795(0.6734-0.8673)
[2025-01-23 18:53:07,112][INFO] Epoch[52/80], loss:0.4403, CE loss:0.4403
[2025-01-23 18:53:07,113][INFO] Epoch[52/80], train B-acc: 0.9333(0.8787-0.9788), test B-acc: 0.6772(0.5860-0.7635)
