[2025-02-07 18:53:26,462][INFO] Running PROJECT: CRC-KR, P LEARNING RATE: 0.0001, OPTIMIZER: ADAMW, NUM EPOCHS: 40, BATCH SIZE: 2048, DEVICES: cuda, SMOOTHING: 0.5
[2025-02-07 18:53:26,463][INFO] params["in_chans"]=[200, 16]
[2025-02-07 18:53:26,463][INFO] params["dims"]=[512, 512]
[2025-02-07 18:53:26,463][INFO] params["out_chans"]=[16, 8]
[2025-02-07 18:53:26,463][INFO] params["heads"]=[8, 4]
[2025-02-07 19:12:52,706][INFO] Epoch[8/40], train B-acc: 0.5315(0.4978-0.5750), test B-acc: 0.4938(0.4800-0.5000)
[2025-02-07 19:12:52,706][INFO] Epoch[8/40], train AUC: 0.8627(0.8021-0.9144), test AUC: 0.7674(0.6565-0.8708)
[2025-02-07 19:15:03,867][INFO] Epoch[9/40], loss:0.6140, CE loss:0.6140
[2025-02-07 19:15:03,868][INFO] Epoch[9/40], train B-acc: 0.5455(0.5090-0.5955), test B-acc: 0.5091(0.4861-0.5536)
[2025-02-07 19:15:03,868][INFO] Epoch[9/40], train AUC: 0.8741(0.8201-0.9271), test AUC: 0.7776(0.6709-0.8720)
[2025-02-07 19:17:28,340][INFO] Epoch[10/40], loss:0.6126, CE loss:0.6126
[2025-02-07 19:17:28,340][INFO] Epoch[10/40], train B-acc: 0.5441(0.5087-0.5979), test B-acc: 0.5091(0.4817-0.5517)
[2025-02-07 19:17:28,341][INFO] Epoch[10/40], train AUC: 0.8887(0.8316-0.9362), test AUC: 0.7815(0.6694-0.8725)
[2025-02-07 19:19:41,175][INFO] Epoch[11/40], loss:0.6114, CE loss:0.6114
[2025-02-07 19:19:41,175][INFO] Epoch[11/40], train B-acc: 0.5715(0.5229-0.6310), test B-acc: 0.5264(0.4881-0.5800)
[2025-02-07 19:19:41,175][INFO] Epoch[11/40], train AUC: 0.8988(0.8453-0.9406), test AUC: 0.7865(0.6776-0.8751)
[2025-02-07 19:21:58,156][INFO] Epoch[12/40], loss:0.6100, CE loss:0.6100
[2025-02-07 19:21:58,156][INFO] Epoch[12/40], train B-acc: 0.5698(0.5196-0.6261), test B-acc: 0.5412(0.4940-0.6071)
[2025-02-07 19:21:58,156][INFO] Epoch[12/40], train AUC: 0.9100(0.8619-0.9461), test AUC: 0.7919(0.6865-0.8852)
[2025-02-07 19:24:09,078][INFO] Epoch[13/40], loss:0.6089, CE loss:0.6089
[2025-02-07 19:24:09,079][INFO] Epoch[13/40], train B-acc: 0.5811(0.5292-0.6429), test B-acc: 0.5500(0.5000-0.6094)
[2025-02-07 19:24:09,079][INFO] Epoch[13/40], train AUC: 0.9153(0.8712-0.9544), test AUC: 0.8014(0.6979-0.8871)
[2025-02-07 19:26:19,078][INFO] Epoch[14/40], loss:0.6076, CE loss:0.6076
[2025-02-07 19:26:19,078][INFO] Epoch[14/40], train B-acc: 0.5927(0.5320-0.6607), test B-acc: 0.5484(0.5000-0.6094)
[2025-02-07 19:26:19,078][INFO] Epoch[14/40], train AUC: 0.9236(0.8784-0.9562), test AUC: 0.8012(0.6973-0.8907)
[2025-02-07 19:28:29,794][INFO] Epoch[15/40], loss:0.6068, CE loss:0.6068
[2025-02-07 19:28:29,794][INFO] Epoch[15/40], train B-acc: 0.6177(0.5545-0.6912), test B-acc: 0.5469(0.5000-0.6111)
[2025-02-07 19:28:29,794][INFO] Epoch[15/40], train AUC: 0.9284(0.8858-0.9611), test AUC: 0.8056(0.7001-0.8922)
[2025-02-07 19:30:41,547][INFO] Epoch[16/40], loss:0.6058, CE loss:0.6058
[2025-02-07 19:30:41,547][INFO] Epoch[16/40], train B-acc: 0.6148(0.5557-0.6883), test B-acc: 0.5469(0.5000-0.6087)
[2025-02-07 19:30:41,547][INFO] Epoch[16/40], train AUC: 0.9334(0.8937-0.9655), test AUC: 0.8076(0.7094-0.8959)
[2025-02-07 19:32:53,780][INFO] Epoch[17/40], loss:0.6049, CE loss:0.6049
[2025-02-07 19:32:53,780][INFO] Epoch[17/40], train B-acc: 0.6312(0.5653-0.7038), test B-acc: 0.5476(0.5000-0.6111)
[2025-02-07 19:32:53,781][INFO] Epoch[17/40], train AUC: 0.9390(0.9011-0.9665), test AUC: 0.8110(0.7074-0.8970)
[2025-02-07 19:35:00,885][INFO] Epoch[18/40], loss:0.6040, CE loss:0.6040
[2025-02-07 19:35:00,885][INFO] Epoch[18/40], train B-acc: 0.6402(0.5751-0.7180), test B-acc: 0.5924(0.5248-0.6681)
[2025-02-07 19:35:00,885][INFO] Epoch[18/40], train AUC: 0.9413(0.9060-0.9699), test AUC: 0.8094(0.7005-0.8971)
[2025-02-07 19:37:06,446][INFO] Epoch[19/40], loss:0.6031, CE loss:0.6031
[2025-02-07 19:37:06,446][INFO] Epoch[19/40], train B-acc: 0.6678(0.5946-0.7367), test B-acc: 0.5897(0.5264-0.6730)
[2025-02-07 19:37:06,446][INFO] Epoch[19/40], train AUC: 0.9442(0.9077-0.9724), test AUC: 0.8095(0.7082-0.8975)
[2025-02-07 19:39:13,582][INFO] Epoch[20/40], loss:0.6024, CE loss:0.6024
[2025-02-07 19:39:13,582][INFO] Epoch[20/40], train B-acc: 0.7125(0.6392-0.7842), test B-acc: 0.5873(0.5191-0.6652)
[2025-02-07 19:39:13,582][INFO] Epoch[20/40], train AUC: 0.9474(0.9138-0.9738), test AUC: 0.8079(0.7043-0.8898)
[2025-02-07 19:41:19,127][INFO] Epoch[21/40], loss:0.6018, CE loss:0.6018
[2025-02-07 19:41:19,128][INFO] Epoch[21/40], train B-acc: 0.6630(0.5968-0.7391), test B-acc: 0.5928(0.5230-0.6750)
[2025-02-07 19:41:19,128][INFO] Epoch[21/40], train AUC: 0.9492(0.9155-0.9725), test AUC: 0.8140(0.7139-0.8966)
[2025-02-07 19:43:24,564][INFO] Epoch[22/40], loss:0.6009, CE loss:0.6009
[2025-02-07 19:43:24,564][INFO] Epoch[22/40], train B-acc: 0.7380(0.6632-0.8181), test B-acc: 0.5873(0.5194-0.6710)
[2025-02-07 19:43:24,565][INFO] Epoch[22/40], train AUC: 0.9538(0.9209-0.9779), test AUC: 0.8131(0.7142-0.8973)
[2025-02-07 19:45:30,061][INFO] Epoch[23/40], loss:0.6003, CE loss:0.6003
[2025-02-07 19:45:30,061][INFO] Epoch[23/40], train B-acc: 0.7264(0.6556-0.8004), test B-acc: 0.5865(0.5174-0.6618)
[2025-02-07 19:45:30,061][INFO] Epoch[23/40], train AUC: 0.9563(0.9258-0.9791), test AUC: 0.8142(0.7127-0.9002)
[2025-02-07 19:47:35,602][INFO] Epoch[24/40], loss:0.5998, CE loss:0.5998
[2025-02-07 19:47:35,603][INFO] Epoch[24/40], train B-acc: 0.6785(0.6060-0.7494), test B-acc: 0.5855(0.5174-0.6643)
[2025-02-07 19:47:35,603][INFO] Epoch[24/40], train AUC: 0.9579(0.9308-0.9804), test AUC: 0.8145(0.7132-0.8934)
[2025-02-07 19:49:40,750][INFO] Epoch[25/40], loss:0.5995, CE loss:0.5995
[2025-02-07 19:49:40,750][INFO] Epoch[25/40], train B-acc: 0.7507(0.6666-0.8295), test B-acc: 0.5849(0.5158-0.6698)
[2025-02-07 19:49:40,750][INFO] Epoch[25/40], train AUC: 0.9601(0.9314-0.9802), test AUC: 0.8149(0.7130-0.9004)
[2025-02-07 19:51:45,570][INFO] Epoch[26/40], loss:0.5984, CE loss:0.5984
[2025-02-07 19:51:45,570][INFO] Epoch[26/40], train B-acc: 0.8023(0.7203-0.8765), test B-acc: 0.5776(0.5144-0.6553)
[2025-02-07 19:51:45,571][INFO] Epoch[26/40], train AUC: 0.9630(0.9357-0.9828), test AUC: 0.8117(0.7248-0.8912)
[2025-02-07 19:53:52,693][INFO] Epoch[27/40], loss:0.5979, CE loss:0.5979
[2025-02-07 19:53:52,693][INFO] Epoch[27/40], train B-acc: 0.7983(0.7183-0.8657), test B-acc: 0.5825(0.5118-0.6641)
[2025-02-07 19:53:52,693][INFO] Epoch[27/40], train AUC: 0.9641(0.9381-0.9842), test AUC: 0.8154(0.7170-0.8985)
[2025-02-07 19:56:00,961][INFO] Epoch[28/40], loss:0.5972, CE loss:0.5972
[2025-02-07 19:56:00,961][INFO] Epoch[28/40], train B-acc: 0.8192(0.7427-0.8927), test B-acc: 0.5800(0.5144-0.6610)
[2025-02-07 19:56:00,961][INFO] Epoch[28/40], train AUC: 0.9651(0.9406-0.9840), test AUC: 0.8127(0.7181-0.8969)
[2025-02-07 19:58:12,264][INFO] Epoch[29/40], loss:0.5967, CE loss:0.5967
[2025-02-07 19:58:12,264][INFO] Epoch[29/40], train B-acc: 0.8086(0.7367-0.8889), test B-acc: 0.5778(0.5110-0.6610)
[2025-02-07 19:58:12,264][INFO] Epoch[29/40], train AUC: 0.9678(0.9414-0.9855), test AUC: 0.8104(0.7105-0.8908)
[2025-02-07 20:00:27,058][INFO] Epoch[30/40], loss:0.5962, CE loss:0.5962
[2025-02-07 20:00:27,058][INFO] Epoch[30/40], train B-acc: 0.8222(0.7510-0.8951), test B-acc: 0.5769(0.5110-0.6589)
[2025-02-07 20:00:27,058][INFO] Epoch[30/40], train AUC: 0.9687(0.9454-0.9873), test AUC: 0.8110(0.7103-0.8912)
[2025-02-07 20:02:41,079][INFO] Epoch[31/40], loss:0.5957, CE loss:0.5957
[2025-02-07 20:02:41,079][INFO] Epoch[31/40], train B-acc: 0.8213(0.7480-0.8959), test B-acc: 0.5778(0.5083-0.6562)
[2025-02-07 20:02:41,080][INFO] Epoch[31/40], train AUC: 0.9711(0.9471-0.9871), test AUC: 0.8113(0.7143-0.8937)
[2025-02-07 20:05:07,026][INFO] Epoch[32/40], loss:0.5952, CE loss:0.5952
[2025-02-07 20:05:07,026][INFO] Epoch[32/40], train B-acc: 0.8219(0.7443-0.8924), test B-acc: 0.6368(0.5540-0.7355)
[2025-02-07 20:05:07,026][INFO] Epoch[32/40], train AUC: 0.9723(0.9501-0.9876), test AUC: 0.8130(0.7147-0.8929)
[2025-02-07 20:07:27,035][INFO] Epoch[33/40], loss:0.5947, CE loss:0.5947
[2025-02-07 20:07:27,035][INFO] Epoch[33/40], train B-acc: 0.8245(0.7494-0.8945), test B-acc: 0.5807(0.5106-0.6640)
[2025-02-07 20:07:27,035][INFO] Epoch[33/40], train AUC: 0.9744(0.9525-0.9893), test AUC: 0.8095(0.7176-0.8907)
[2025-02-07 20:09:59,663][INFO] Epoch[34/40], loss:0.5943, CE loss:0.5943
[2025-02-07 20:09:59,663][INFO] Epoch[34/40], train B-acc: 0.8351(0.7653-0.9140), test B-acc: 0.6362(0.5480-0.7313)
[2025-02-07 20:09:59,663][INFO] Epoch[34/40], train AUC: 0.9764(0.9570-0.9908), test AUC: 0.8086(0.7044-0.8860)
[2025-02-07 20:12:02,651][INFO] Epoch[35/40], loss:0.5936, CE loss:0.5936
[2025-02-07 20:12:02,652][INFO] Epoch[35/40], train B-acc: 0.8467(0.7708-0.9140), test B-acc: 0.6362(0.5467-0.7301)
[2025-02-07 20:12:02,652][INFO] Epoch[35/40], train AUC: 0.9787(0.9608-0.9911), test AUC: 0.8034(0.7095-0.8823)
[2025-02-07 20:14:04,628][INFO] Epoch[36/40], loss:0.5931, CE loss:0.5931
[2025-02-07 20:14:04,629][INFO] Epoch[36/40], train B-acc: 0.8366(0.7639-0.9062), test B-acc: 0.6259(0.5430-0.7174)
[2025-02-07 20:14:04,629][INFO] Epoch[36/40], train AUC: 0.9803(0.9626-0.9929), test AUC: 0.8026(0.7022-0.8820)
[2025-02-07 20:16:06,404][INFO] Epoch[37/40], loss:0.5926, CE loss:0.5926
[2025-02-07 20:16:06,404][INFO] Epoch[37/40], train B-acc: 0.8476(0.7755-0.9162), test B-acc: 0.6443(0.5586-0.7376)
[2025-02-07 20:16:06,405][INFO] Epoch[37/40], train AUC: 0.9810(0.9645-0.9930), test AUC: 0.8014(0.7081-0.8817)
[2025-02-07 20:18:07,459][INFO] Epoch[38/40], loss:0.5923, CE loss:0.5923
[2025-02-07 20:18:07,459][INFO] Epoch[38/40], train B-acc: 0.8713(0.8000-0.9368), test B-acc: 0.6456(0.5603-0.7455)
[2025-02-07 20:18:07,460][INFO] Epoch[38/40], train AUC: 0.9827(0.9663-0.9940), test AUC: 0.7959(0.7037-0.8788)
[2025-02-07 20:20:08,629][INFO] Epoch[39/40], loss:0.5918, CE loss:0.5918
[2025-02-07 20:20:08,629][INFO] Epoch[39/40], train B-acc: 0.8594(0.7891-0.9245), test B-acc: 0.6643(0.5752-0.7603)
[2025-02-07 20:20:08,630][INFO] Epoch[39/40], train AUC: 0.9836(0.9683-0.9932), test AUC: 0.8027(0.7006-0.8858)
[2025-02-07 20:22:11,441][INFO] Epoch[40/40], loss:0.5914, CE loss:0.5914
[2025-02-07 20:22:11,441][INFO] Epoch[40/40], train B-acc: 0.8601(0.7891-0.9223), test B-acc: 0.6615(0.5678-0.7571)
[2025-02-07 20:22:11,442][INFO] Epoch[40/40], train AUC: 0.9850(0.9703-0.9943), test AUC: 0.7953(0.6993-0.8819)
